gene_name,log10FPKM,,,
XLOC_002497,-4.000,,,
XLOC_002521,0.093,,,
XLOC_002522,-0.249,,,
XLOC_002533,0.222,,,
XLOC_002539,-0.222,,,
XLOC_002540,-4.000,,,
XLOC_002555,-4.000,,,
XLOC_002557,-4.000,,,
XLOC_002610,-2.477,,,
XLOC_002618,-4.000,,,
XLOC_002636,-2.477,,,
XLOC_002637,-1.875,,,
XLOC_002638,-2.477,,,
XLOC_002639,0.029,,,
XLOC_002640,-1.247,,,
XLOC_002642,-4.000,,,
XLOC_002644,-1.247,,,
XLOC_002654,-0.796,,,
XLOC_002665,-4.000,,,
XLOC_002671,-1.030,,,
XLOC_002688,-0.632,,,
XLOC_002703,-4.000,,,
XLOC_002710,-0.163,,,
XLOC_002763,-4.000,,,
XLOC_002816,-0.097,,,
XLOC_002825,-1.875,,,
XLOC_002869,-1.574,,,
XLOC_002952,-1.046,,,
LOC103911776,-0.420,,,
XLOC_002962,-0.729,,,
XLOC_003052,-4.000,,,
XLOC_003053,-4.000,,,
XLOC_003071,-0.486,,,
XLOC_003075,-0.460,,,
XLOC_003082,-1.699,,,
XLOC_003084,-1.778,,,
XLOC_003136,-0.036,,,
XLOC_003138,-0.495,,,
XLOC_003147,0.978,,,
LOC108191643,0.576,,,
XLOC_003223,0.048,,,
XLOC_003224,-0.495,,,
XLOC_003357,-4.000,,,
XLOC_003375,-1.778,,,
XLOC_003395,-2.176,,,
XLOC_003396,-4.000,,,
LOC103911829,-4.000,,,
XLOC_003415,-1.015,,,
XLOC_003453,0.697,,,
XLOC_003548,-1.135,,,
XLOC_003625,0.334,,,
XLOC_003642,-0.027,,,
XLOC_003678,-0.796,,,
XLOC_003685,-2.176,,,
XLOC_003689,0.922,,,
XLOC_003690,0.864,,,
XLOC_003692,0.461,,,
XLOC_003718,0.044,,,
XLOC_003823,-4.000,,,
XLOC_003903,-4.000,,,
LOC110438887,-4.000,,,
XLOC_003984,-1.115,,,
LOC110438906,-4.000,,,
XLOC_004006,0.001,,,
XLOC_004014,-1.477,,,
XLOC_004016,-1.477,,,
XLOC_004018,-0.159,,,
XLOC_004036,-0.099,,,
XLOC_004037,-0.854,,,
XLOC_004075,-1.574,,,
LOC108191636,-1.436,,,
XLOC_004081,-1.363,,,
XLOC_004189,-0.353,,,
XLOC_004195,1.035,,,
XLOC_004280,-4.000,,,
XLOC_004335,-1.198,,,
XLOC_004357,0.600,,,
XLOC_004390,-4.000,,,
XLOC_004407,-4.000,,,
XLOC_004408,-1.398,,,
XLOC_004437,-2.000,,,
XLOC_004482,-0.377,,,
XLOC_004483,-0.448,,,
XLOC_004519,-4.000,,,
LOC101882309,-0.363,,,
XLOC_004546,0.053,,,
XLOC_004547,-0.645,,,
XLOC_004556,-0.761,,,
XLOC_004567,-4.000,,,
XLOC_004568,-1.699,,,
XLOC_004589,-4.000,,,
XLOC_004644,-1.875,,,
XLOC_004652,-0.986,,,
XLOC_004668,-4.000,,,
XLOC_004681,-4.000,,,
XLOC_004682,-0.072,,,
XLOC_004729,0.000,,,
XLOC_004796,0.056,,,
XLOC_004843,-1.222,,,
LOC103911943,-4.000,,,
XLOC_004872,-4.000,,,
XLOC_004878,-4.000,,,
XLOC_004886,-2.176,,,
XLOC_004932,-0.608,,,
XLOC_004936,-4.000,,,
XLOC_004944,-0.897,,,
XLOC_004950,-1.301,,,
XLOC_004951,-1.363,,,
XLOC_004959,-4.000,,,
XLOC_004973,-4.000,,,
XLOC_004987,-0.591,,,
XLOC_004991,-4.000,,,
XLOC_004994,-0.165,,,
XLOC_004998,-4.000,,,
XLOC_005004,0.350,,,
XLOC_005015,-0.270,,,
cntd1,-4.000,,,
XLOC_005048,-0.834,,,
XLOC_005056,-4.000,,,
XLOC_005083,-1.135,,,
XLOC_005124,-4.000,,,
XLOC_005140,-4.000,,,
XLOC_005179,-4.000,,,
XLOC_005199,-1.363,,,
XLOC_005215,-4.000,,,
XLOC_005216,0.130,,,
XLOC_005257,-2.477,,,
XLOC_005272,-4.000,,,
LOC110440142,-0.448,,,
XLOC_005276,-0.959,,,
XLOC_005294,-4.000,,,
XLOC_005350,0.142,,,
XLOC_005357,-0.319,,,
XLOC_005432,-0.340,,,
XLOC_005442,-4.000,,,
XLOC_005443,-0.278,,,
XLOC_005448,0.383,,,
XLOC_005449,0.671,,,
XLOC_005580,-4.000,,,
XLOC_005605,-2.000,,,
XLOC_005612,-0.334,,,
XLOC_005615,-1.273,,,
XLOC_005647,0.079,,,
XLOC_005660,-0.495,,,
LOC103911969,1.018,,,
XLOC_005677,-0.518,,,
XLOC_005726,-0.737,,,
XLOC_005727,-1.778,,,
XLOC_005769,-0.844,,,
XLOC_005779,-1.273,,,
XLOC_005794,-0.325,,,
XLOC_005865,-1.632,,,
XLOC_005893,-4.000,,,
XLOC_005894,-1.436,,,
XLOC_005895,-4.000,,,
XLOC_005905,-0.481,,,
XLOC_005982,-0.834,,,
XLOC_005983,-0.436,,,
XLOC_006152,-2.176,,,
XLOC_006197,-2.000,,,
XLOC_006216,-1.097,,,
LOC101885882,-1.363,,,
LOC101885976,0.279,,,
XLOC_006258,-0.391,,,
XLOC_006268,0.487,,,
XLOC_006273,-0.012,,,
XLOC_006282,-1.875,,,
XLOC_006283,-4.000,,,
XLOC_006295,-0.614,,,
XLOC_006316,1.086,,,
XLOC_006317,-4.000,,,
XLOC_006319,-1.046,,,
XLOC_006330,1.065,,,
XLOC_006345,-1.875,,,
XLOC_006367,-0.290,,,
LOC110438971,-0.737,,,
XLOC_006500,-2.477,,,
XLOC_006508,0.179,,,
XLOC_006511,-4.000,,,
XLOC_006515,0.083,,,
XLOC_006525,-0.909,,,
XLOC_006561,-1.079,,,
XLOC_006573,-1.155,,,
XLOC_006609,-4.000,,,
XLOC_006630,0.198,,,
LOC101882067,0.203,,,
XLOC_006820,-1.155,,,
XLOC_006824,0.664,,,
XLOC_006827,-1.574,,,
XLOC_006868,-1.699,,,
XLOC_006965,-4.000,,,
XLOC_006988,-1.632,,,
XLOC_006989,-4.000,,,
XLOC_007006,-0.172,,,
XLOC_007007,-1.079,,,
XLOC_007019,0.394,,,
XLOC_007078,-0.959,,,
XLOC_007126,-0.244,,,
XLOC_007127,-4.000,,,
XLOC_007138,-4.000,,,
XLOC_007139,-4.000,,,
XLOC_007141,-4.000,,,
XLOC_007145,-0.626,,,
XLOC_007146,-0.909,,,
XLOC_007147,-4.000,,,
XLOC_007169,-4.000,,,
XLOC_007193,-0.778,,,
XLOC_007195,0.322,,,
XLOC_007199,-4.000,,,
XLOC_007209,-1.222,,,
XLOC_007224,-0.864,,,
XLOC_007225,-0.328,,,
XLOC_007238,-4.000,,,
XLOC_007242,-4.000,,,
XLOC_007245,-2.000,,,
XLOC_007246,-0.921,,,
XLOC_007275,-4.000,,,
XLOC_007299,-0.473,,,
XLOC_007300,-0.602,,,
XLOC_007364,-4.000,,,
XLOC_007423,-4.000,,,
XLOC_007466,0.043,,,
XLOC_007488,-1.875,,,
XLOC_007504,-0.834,,,
XLOC_007509,0.318,,,
XLOC_007518,0.092,,,
XLOC_007520,0.285,,,
XLOC_007524,-0.268,,,
XLOC_007530,-4.000,,,
XLOC_007541,-0.157,,,
XLOC_007556,-0.569,,,
XLOC_007573,-1.030,,,
XLOC_007662,-4.000,,,
XLOC_007663,-4.000,,,
XLOC_007664,-4.000,,,
XLOC_007665,-0.432,,,
XLOC_007676,-1.000,,,
XLOC_007704,-4.000,,,
XLOC_007706,-0.897,,,
XLOC_007707,-4.000,,,
XLOC_007709,-0.834,,,
XLOC_007711,-4.000,,,
XLOC_007715,-2.176,,,
XLOC_007764,-4.000,,,
XLOC_007768,-1.363,,,
XLOC_007771,-4.000,,,
XLOC_007853,-0.125,,,
XLOC_007906,-1.398,,,
XLOC_007977,-4.000,,,
XLOC_008016,-1.331,,,
XLOC_008029,-0.986,,,
XLOC_008030,-1.115,,,
XLOC_008086,-2.000,,,
XLOC_008091,-1.331,,,
XLOC_008101,-0.262,,,
XLOC_008110,-1.301,,,
XLOC_008119,0.117,,,
XLOC_008184,-0.921,,,
XLOC_008185,-2.477,,,
XLOC_008202,-4.000,,,
XLOC_008233,-4.000,,,
XLOC_008262,-1.015,,,
XLOC_008269,-0.538,,,
XLOC_008303,0.377,,,
XLOC_008367,-1.301,,,
XLOC_008391,-0.678,,,
XLOC_008420,-4.000,,,
XLOC_008474,-0.025,,,
XLOC_008475,-1.030,,,
XLOC_008494,0.138,,,
XLOC_008507,-4.000,,,
XLOC_008601,-0.563,,,
XLOC_008602,-0.528,,,
XLOC_008680,-0.721,,,
XLOC_008693,-1.875,,,
LOC101884369,-4.000,,,
XLOC_008708,-0.099,,,
XLOC_008724,-0.083,,,
LOC101885254,-0.387,,,
XLOC_008734,0.096,,,
XLOC_008781,-1.331,,,
XLOC_008804,0.558,,,
XLOC_008823,-0.481,,,
XLOC_008912,-4.000,,,
XLOC_008935,-1.875,,,
XLOC_008993,-4.000,,,
LOC101885330,-1.363,,,
XLOC_009121,-0.533,,,
XLOC_009257,-0.069,,,
XLOC_009289,-0.972,,,
LOC103908843,0.004,,,
XLOC_009340,-0.416,,,
XLOC_009496,-2.477,,,
XLOC_009525,-4.000,,,
XLOC_009527,-0.986,,,
XLOC_009541,-4.000,,,
XLOC_009548,-0.456,,,
XLOC_009550,-0.262,,,
XLOC_009557,-0.558,,,
XLOC_009558,-4.000,,,
XLOC_009562,-1.198,,,
XLOC_009568,-4.000,,,
XLOC_009608,-0.398,,,
LOC100333749,-4.000,,,
XLOC_009622,-1.875,,,
XLOC_009629,-0.163,,,
XLOC_009632,-0.946,,,
XLOC_009640,-0.721,,,
XLOC_009780,-2.477,,,
XLOC_009781,-1.699,,,
XLOC_009783,-4.000,,,
XLOC_009784,-1.155,,,
XLOC_009785,-0.658,,,
XLOC_009786,-4.000,,,
XLOC_009787,-4.000,,,
XLOC_009794,-4.000,,,
XLOC_009807,-0.114,,,
XLOC_009815,-0.972,,,
XLOC_009819,-4.000,,,
XLOC_009823,-1.273,,,
XLOC_009861,-4.000,,,
XLOC_009862,-1.198,,,
XLOC_009917,-1.079,,,
XLOC_009918,-4.000,,,
XLOC_009919,-0.897,,,
XLOC_009948,-2.176,,,
XLOC_009967,-4.000,,,
XLOC_010012,-1.398,,,
XLOC_010030,-4.000,,,
XLOC_010033,-0.875,,,
XLOC_010093,-2.176,,,
LOC108179637,-2.477,,,
XLOC_010131,-1.398,,,
LOC101885890,-4.000,,,
XLOC_010161,-4.000,,,
XLOC_010184,-0.770,,,
XLOC_010242,-1.436,,,
XLOC_010247,-1.699,,,
XLOC_010278,-4.000,,,
XLOC_010286,-0.737,,,
XLOC_010289,-0.121,,,
XLOC_010328,-4.000,,,
XLOC_010331,-1.079,,,
XLOC_010337,0.239,,,
XLOC_010379,-4.000,,,
XLOC_010435,-4.000,,,
XLOC_010457,-0.405,,,
XLOC_010458,-4.000,,,
XLOC_010543,-0.864,,,
XLOC_010544,-2.176,,,
XLOC_010548,-1.135,,,
XLOC_010592,-4.000,,,
XLOC_010593,-1.176,,,
XLOC_010604,-0.495,,,
XLOC_010649,-1.176,,,
wu:fb59e12,-4.000,,,
XLOC_010680,-4.000,,,
LOC103908933,-0.721,,,
XLOC_010723,-4.000,,,
XLOC_010731,-0.602,,,
XLOC_010795,0.833,,,
XLOC_010875,-4.000,,,
XLOC_010897,1.526,,,
XLOC_010898,-0.416,,,
XLOC_010899,-0.161,,,
XLOC_010908,-0.753,,,
LOC103908978,-0.875,,,
XLOC_011020,-4.000,,,
XLOC_011066,-0.626,,,
XLOC_011085,-2.000,,,
XLOC_011092,-0.658,,,
XLOC_011107,-0.059,,,
XLOC_011119,-1.632,,,
XLOC_011121,0.001,,,
XLOC_011126,-4.000,,,
LOC101885705,-0.721,,,
XLOC_011133,0.027,,,
XLOC_011153,-0.112,,,
XLOC_011156,-4.000,,,
XLOC_011160,-1.875,,,
XLOC_011190,-0.208,,,
XLOC_011211,-4.000,,,
XLOC_011218,-4.000,,,
XLOC_011266,-0.729,,,
XLOC_011272,-0.137,,,
XLOC_011414,-4.000,,,
XLOC_011415,-4.000,,,
XLOC_011416,-0.761,,,
XLOC_011417,-1.778,,,
XLOC_011450,1.191,,,
LOC103909037,-0.814,,,
XLOC_011522,-1.046,,,
XLOC_011600,-1.632,,,
XLOC_011609,-4.000,,,
LOC108179710,-4.000,,,
XLOC_011673,-0.569,,,
XLOC_011687,-2.176,,,
XLOC_011708,-2.477,,,
XLOC_011709,-4.000,,,
XLOC_011723,-0.897,,,
XLOC_011738,-4.000,,,
XLOC_011780,0.312,,,
XLOC_011830,-0.737,,,
XLOC_011835,1.010,,,
XLOC_011844,-1.030,,,
XLOC_011850,-4.000,,,
XLOC_011861,-0.632,,,
XLOC_011868,-1.135,,,
XLOC_011871,0.419,,,
XLOC_011873,-4.000,,,
XLOC_011878,-4.000,,,
XLOC_011889,-0.959,,,
XLOC_011900,0.983,,,
XLOC_011909,0.100,,,
XLOC_011916,-1.176,,,
XLOC_011926,-4.000,,,
XLOC_011941,-4.000,,,
XLOC_011949,-0.626,,,
XLOC_011956,-4.000,,,
XLOC_011976,-1.198,,,
XLOC_012083,-4.000,,,
LOC101885794,-4.000,,,
XLOC_012207,-0.864,,,
LOC108179776,-0.875,,,
XLOC_012358,0.540,,,
XLOC_012390,-0.298,,,
XLOC_012410,-0.933,,,
XLOC_012418,-2.477,,,
XLOC_012427,-0.729,,,
XLOC_012502,-4.000,,,
XLOC_012505,-4.000,,,
XLOC_012561,-0.344,,,
XLOC_012571,0.161,,,
XLOC_012572,-2.477,,,
XLOC_012620,-1.222,,,
XLOC_012652,-0.086,,,
XLOC_012657,-4.000,,,
XLOC_012680,-0.394,,,
XLOC_012729,-2.477,,,
XLOC_012749,-4.000,,,
XLOC_012761,-1.331,,,
XLOC_012772,-2.176,,,
XLOC_012775,-4.000,,,
XLOC_012822,-2.000,,,
XLOC_012846,-4.000,,,
XLOC_012926,-0.834,,,
XLOC_012935,-1.477,,,
XLOC_012946,1.277,,,
XLOC_012973,-4.000,,,
XLOC_012995,-4.000,,,
XLOC_013005,-1.331,,,
XLOC_013009,-1.523,,,
XLOC_013061,-2.176,,,
XLOC_013065,-4.000,,,
XLOC_013081,-4.000,,,
XLOC_013086,0.496,,,
XLOC_013106,-1.523,,,
XLOC_013129,0.143,,,
XLOC_013149,-4.000,,,
XLOC_013197,-0.972,,,
XLOC_013212,-4.000,,,
XLOC_013219,-2.477,,,
XLOC_013240,-0.081,,,
XLOC_013294,-1.436,,,
XLOC_013311,-4.000,,,
XLOC_013326,1.000,,,
XLOC_013339,-4.000,,,
XLOC_013344,-0.946,,,
XLOC_013390,-0.933,,,
XLOC_013439,-1.198,,,
XLOC_013497,-1.273,,,
XLOC_013605,-1.363,,,
XLOC_013608,-4.000,,,
XLOC_013609,-1.301,,,
XLOC_013624,-4.000,,,
XLOC_013628,-1.574,,,
XLOC_013632,-0.196,,,
XLOC_013634,-4.000,,,
XLOC_013643,-1.875,,,
XLOC_013646,-0.298,,,
XLOC_013671,0.168,,,
XLOC_013689,-2.000,,,
XLOC_013710,-4.000,,,
XLOC_013711,-4.000,,,
XLOC_013744,0.218,,,
XLOC_013776,-4.000,,,
XLOC_013811,1.150,,,
XLOC_013854,-1.046,,,
XLOC_013920,-0.367,,,
XLOC_013964,0.605,,,
XLOC_014032,0.459,,,
XLOC_014033,-0.460,,,
XLOC_014039,-0.151,,,
XLOC_014079,-2.477,,,
XLOC_014080,-1.523,,,
XLOC_014082,0.160,,,
XLOC_014093,-1.436,,,
XLOC_014102,-4.000,,,
XLOC_014146,-0.331,,,
XLOC_014147,-4.000,,,
XLOC_014155,0.018,,,
XLOC_014173,-1.477,,,
XLOC_014175,0.493,,,
XLOC_014186,-4.000,,,
XLOC_014188,-1.079,,,
XLOC_014193,-2.176,,,
XLOC_014238,-4.000,,,
LOC103909267,-4.000,,,
XLOC_014336,-0.174,,,
XLOC_014349,-1.436,,,
XLOC_014378,-0.778,,,
XLOC_014397,0.170,,,
XLOC_014398,-4.000,,,
LOC101882448,-1.398,,,
XLOC_014427,-4.000,,,
XLOC_014460,-0.416,,,
XLOC_014466,-4.000,,,
XLOC_014470,-0.854,,,
XLOC_014477,0.914,,,
XLOC_014485,-0.721,,,
XLOC_014486,-1.115,,,
XLOC_014488,0.171,,,
XLOC_014490,-1.301,,,
XLOC_014530,0.226,,,
XLOC_014532,-4.000,,,
XLOC_014585,-0.909,,,
XLOC_014659,-4.000,,,
XLOC_014707,-4.000,,,
XLOC_014732,0.998,,,
XLOC_014733,-0.864,,,
XLOC_014736,-1.523,,,
XLOC_014747,-4.000,,,
XLOC_014749,-1.331,,,
XLOC_014755,-1.523,,,
XLOC_014767,-4.000,,,
XLOC_014769,0.072,,,
XLOC_014770,-4.000,,,
XLOC_014774,-4.000,,,
XLOC_014778,-1.097,,,
XLOC_014782,-2.000,,,
XLOC_014787,-1.000,,,
XLOC_014827,-4.000,,,
XLOC_014840,-0.585,,,
XLOC_014851,-0.921,,,
XLOC_014886,0.249,,,
XLOC_014889,-4.000,,,
XLOC_014911,-4.000,,,
XLOC_014924,-4.000,,,
XLOC_014955,-0.614,,,
XLOC_014956,-0.620,,,
XLOC_014974,-1.574,,,
LOC101883771,-0.921,,,
XLOC_015075,-0.224,,,
XLOC_015089,-4.000,,,
XLOC_015093,0.054,,,
LOC108180091,-4.000,,,
XLOC_015209,-4.000,,,
XLOC_015228,-4.000,,,
XLOC_015238,-0.864,,,
XLOC_015256,-4.000,,,
XLOC_015260,-4.000,,,
XLOC_015268,-1.079,,,
XLOC_015286,-0.553,,,
XLOC_015291,-4.000,,,
XLOC_015360,-4.000,,,
XLOC_015374,-2.000,,,
XLOC_015407,-1.632,,,
XLOC_015411,-0.076,,,
XLOC_015422,-1.875,,,
XLOC_015424,-1.699,,,
XLOC_015426,-1.398,,,
XLOC_015429,-4.000,,,
XLOC_015432,-4.000,,,
XLOC_015433,-1.632,,,
XLOC_015437,-2.000,,,
XLOC_015445,-1.523,,,
XLOC_015447,-1.331,,,
XLOC_015449,-4.000,,,
XLOC_015452,-4.000,,,
XLOC_015454,-2.000,,,
XLOC_015481,-4.000,,,
XLOC_015505,-4.000,,,
XLOC_015603,-4.000,,,
XLOC_015643,-0.194,,,
XLOC_015741,-2.477,,,
LOC101887108,-0.413,,,
XLOC_015765,-0.620,,,
XLOC_015908,-1.574,,,
XLOC_015922,-4.000,,,
XLOC_015934,-0.685,,,
LOC108180065,-4.000,,,
XLOC_016003,-4.000,,,
XLOC_016004,-1.778,,,
XLOC_016005,-4.000,,,
XLOC_016006,-0.596,,,
XLOC_016012,-1.046,,,
XLOC_016022,0.551,,,
LOC103910129,-4.000,,,
XLOC_016042,-2.000,,,
XLOC_016045,-1.030,,,
XLOC_016049,0.394,,,
LOC101884032,-0.322,,,
XLOC_016088,-2.176,,,
XLOC_016089,0.153,,,
XLOC_016094,-0.328,,,
XLOC_016096,-0.805,,,
XLOC_016097,-0.304,,,
XLOC_016099,-0.224,,,
XLOC_016165,-4.000,,,
XLOC_016167,-0.886,,,
XLOC_016168,-1.331,,,
XLOC_016178,-0.486,,,
XLOC_016189,-2.477,,,
XLOC_016197,-4.000,,,
XLOC_016198,1.713,,,
XLOC_016199,1.875,,,
XLOC_016203,1.424,,,
XLOC_016325,-1.778,,,
XLOC_016343,-2.176,,,
XLOC_016353,-4.000,,,
XLOC_016403,-0.729,,,
XLOC_016411,-4.000,,,
XLOC_016415,-4.000,,,
XLOC_016428,-4.000,,,
XLOC_016430,-1.222,,,
XLOC_016432,-4.000,,,
XLOC_016463,-0.155,,,
XLOC_016511,-4.000,,,
XLOC_016512,-4.000,,,
XLOC_016518,-1.222,,,
XLOC_016546,-0.499,,,
XLOC_016559,-0.645,,,
XLOC_016582,-4.000,,,
LOC101887030,-0.518,,,
XLOC_016777,-4.000,,,
XLOC_016778,-4.000,,,
XLOC_016779,-4.000,,,
XLOC_016780,-4.000,,,
XLOC_016782,-4.000,,,
XLOC_016783,-4.000,,,
XLOC_016785,-4.000,,,
XLOC_016787,-4.000,,,
XLOC_016788,-4.000,,,
XLOC_016789,-4.000,,,
XLOC_016790,-4.000,,,
XLOC_016791,-1.699,,,
XLOC_016792,-4.000,,,
XLOC_016793,-4.000,,,
XLOC_016798,-4.000,,,
XLOC_016800,-4.000,,,
XLOC_016801,-4.000,,,
XLOC_016802,-4.000,,,
XLOC_016803,-4.000,,,
XLOC_016804,-4.000,,,
XLOC_016822,-4.000,,,
XLOC_016838,-0.909,,,
XLOC_016856,-4.000,,,
LOC101884586,-1.115,,,
XLOC_016965,-4.000,,,
XLOC_016974,-4.000,,,
XLOC_017014,-4.000,,,
XLOC_017015,-1.574,,,
XLOC_017021,-1.155,,,
XLOC_017060,-0.864,,,
XLOC_017089,-1.875,,,
XLOC_017111,0.212,,,
XLOC_017114,-4.000,,,
XLOC_017132,-0.959,,,
XLOC_017135,-1.778,,,
XLOC_017188,-1.574,,,
XLOC_017191,-0.814,,,
XLOC_017216,-0.180,,,
XLOC_017226,-4.000,,,
XLOC_017229,0.559,,,
XLOC_017252,-4.000,,,
XLOC_017322,-4.000,,,
LOC108180199,-1.875,,,
XLOC_017410,-4.000,,,
XLOC_017414,-4.000,,,
XLOC_017416,-4.000,,,
XLOC_017423,-2.000,,,
XLOC_017424,-1.062,,,
XLOC_017459,-0.247,,,
XLOC_017471,-0.007,,,
XLOC_017482,-0.645,,,
XLOC_017492,-4.000,,,
XLOC_017499,-4.000,,,
XLOC_017534,0.877,,,
XLOC_017564,0.051,,,
XLOC_017738,-0.834,,,
XLOC_017837,-4.000,,,
XLOC_017847,-1.699,,,
XLOC_017895,-0.189,,,
XLOC_017914,-4.000,,,
XLOC_018000,-0.946,,,
XLOC_018054,-2.477,,,
XLOC_018061,-1.398,,,
LOC101884514,-1.015,,,
XLOC_018082,-1.436,,,
XLOC_018083,-0.875,,,
XLOC_018084,-0.946,,,
XLOC_018110,-1.079,,,
LOC103909381,-1.155,,,
XLOC_018182,0.825,,,
XLOC_018188,-1.079,,,
XLOC_018218,-4.000,,,
XLOC_018221,-2.176,,,
XLOC_018236,-0.469,,,
XLOC_018258,-4.000,,,
XLOC_018262,-4.000,,,
XLOC_018272,-4.000,,,
XLOC_018274,-4.000,,,
XLOC_018282,-4.000,,,
XLOC_018327,-4.000,,,
XLOC_018328,-0.834,,,
XLOC_018329,-4.000,,,
XLOC_018342,-4.000,,,
XLOC_018343,-4.000,,,
XLOC_018346,-4.000,,,
XLOC_018356,-1.778,,,
XLOC_018359,-2.176,,,
XLOC_018360,-4.000,,,
XLOC_018363,-2.477,,,
LOC101887144,-1.097,,,
XLOC_018367,-0.563,,,
XLOC_018368,-1.222,,,
XLOC_018373,-2.477,,,
XLOC_018384,-1.000,,,
XLOC_018389,-4.000,,,
XLOC_018407,-0.886,,,
LOC103909306,-1.115,,,
XLOC_018429,-1.398,,,
XLOC_018430,-4.000,,,
XLOC_018653,-0.770,,,
XLOC_018654,-0.490,,,
XLOC_018699,0.219,,,
XLOC_018776,-0.602,,,
LOC101885649,-1.398,,,
XLOC_018876,-1.778,,,
XLOC_018905,0.307,,,
XLOC_018915,-0.448,,,
XLOC_018935,-1.247,,,
XLOC_018953,-1.699,,,
XLOC_018958,0.242,,,
XLOC_018968,-1.699,,,
XLOC_018975,-1.331,,,
XLOC_018977,-1.875,,,
XLOC_018981,-0.139,,,
LOC103909382,-0.460,,,
XLOC_019023,-0.921,,,
XLOC_019030,-4.000,,,
XLOC_019038,0.358,,,
XLOC_019042,-0.664,,,
XLOC_019047,-0.340,,,
XLOC_019059,0.029,,,
XLOC_019062,-1.778,,,
XLOC_019069,-4.000,,,
LOC110437744,-4.000,,,
XLOC_019096,-0.714,,,
XLOC_019120,-0.192,,,
XLOC_019150,-0.210,,,
XLOC_019549,-0.972,,,
XLOC_019592,-4.000,,,
XLOC_019599,-4.000,,,
XLOC_019613,-1.030,,,
XLOC_019614,-1.778,,,
XLOC_019649,0.544,,,
XLOC_019653,-0.268,,,
XLOC_019672,-1.477,,,
XLOC_019674,-1.523,,,
XLOC_019696,-0.018,,,
XLOC_019725,-0.145,,,
XLOC_019741,-0.824,,,
XLOC_019753,-4.000,,,
XLOC_019772,-4.000,,,
XLOC_019823,0.866,,,
XLOC_019859,-1.000,,,
XLOC_019866,-1.015,,,
XLOC_019883,-4.000,,,
XLOC_019884,-4.000,,,
XLOC_019901,-4.000,,,
XLOC_019908,-0.278,,,
XLOC_019912,-1.363,,,
XLOC_019960,-1.030,,,
XLOC_019963,-1.222,,,
XLOC_019975,-2.000,,,
LOC110438216,-1.523,,,
XLOC_020031,-0.972,,,
XLOC_020079,-1.574,,,
XLOC_020086,-4.000,,,
XLOC_020099,1.705,,,
XLOC_020101,-4.000,,,
XLOC_020106,-0.959,,,
XLOC_020170,-2.000,,,
XLOC_020172,-1.301,,,
XLOC_020173,-1.115,,,
XLOC_020174,-4.000,,,
XLOC_020175,-4.000,,,
XLOC_020187,-0.864,,,
XLOC_020232,-1.097,,,
XLOC_020238,-0.787,,,
XLOC_020301,0.150,,,
XLOC_020303,-4.000,,,
XLOC_020304,-4.000,,,
LOC103909465,-4.000,,,
XLOC_020450,-2.176,,,
XLOC_020458,-1.198,,,
XLOC_020459,-0.553,,,
XLOC_020460,-0.645,,,
XLOC_020465,-1.273,,,
XLOC_020480,-4.000,,,
XLOC_020497,-0.886,,,
XLOC_020499,-1.436,,,
XLOC_020535,-0.428,,,
XLOC_020556,-1.398,,,
XLOC_020615,0.186,,,
XLOC_020651,-4.000,,,
XLOC_020666,0.172,,,
LOC101882460,-0.909,,,
XLOC_020687,-4.000,,,
XLOC_020692,-4.000,,,
XLOC_020693,-1.176,,,
XLOC_020712,-0.469,,,
XLOC_020714,-0.533,,,
XLOC_020730,-0.307,,,
XLOC_020735,-0.620,,,
XLOC_020797,-0.805,,,
LOC108179085,-0.490,,,
XLOC_020843,0.357,,,
XLOC_020898,0.457,,,
XLOC_020906,-0.959,,,
XLOC_020958,0.919,,,
XLOC_021043,-2.176,,,
XLOC_021140,-4.000,,,
XLOC_021180,-1.477,,,
XLOC_021187,-1.247,,,
XLOC_021212,-4.000,,,
XLOC_021234,0.063,,,
XLOC_021244,-4.000,,,
XLOC_021253,-0.444,,,
XLOC_021254,-0.054,,,
XLOC_021256,-1.135,,,
XLOC_021259,-4.000,,,
XLOC_021262,-2.477,,,
XLOC_021301,-1.574,,,
XLOC_021306,-1.273,,,
XLOC_021351,-0.316,,,
XLOC_021352,-0.194,,,
XLOC_021353,-1.115,,,
XLOC_021361,-0.778,,,
XLOC_021387,0.673,,,
XLOC_021399,-0.038,,,
XLOC_021400,-0.714,,,
XLOC_021406,-0.060,,,
XLOC_021436,-0.558,,,
LOC108179142,-4.000,,,
XLOC_021531,-4.000,,,
XLOC_021534,0.239,,,
XLOC_021551,-4.000,,,
XLOC_021575,-4.000,,,
XLOC_021582,-4.000,,,
XLOC_021586,-1.015,,,
mir2194,-4.000,,,
XLOC_021835,-4.000,,,
XLOC_021866,0.571,,,
XLOC_021867,-4.000,,,
XLOC_021896,0.494,,,
XLOC_021899,-0.921,,,
XLOC_021942,-1.015,,,
XLOC_021944,-0.456,,,
LOC101885772,-4.000,,,
XLOC_021984,-4.000,,,
XLOC_022007,-4.000,,,
XLOC_022032,0.100,,,
XLOC_022034,-2.477,,,
XLOC_022081,-0.699,,,
XLOC_022119,-1.574,,,
XLOC_022129,0.155,,,
XLOC_022144,-4.000,,,
XLOC_022150,-0.377,,,
XLOC_022158,-0.814,,,
XLOC_022171,-4.000,,,
XLOC_022188,-4.000,,,
XLOC_022245,-1.477,,,
