gene_name,log10FPKM,,,
si:dkey-119m7.8,1.764,,,
si:dkey-11c5.11,0.717,,,
si:dkey-11d18.4,-4.000,,,
si:dkey-11d20.1,-0.019,,,
si:dkey-11e23.9,-0.959,,,
si:dkey-11f4.14,0.454,,,
si:dkey-11f4.16,0.572,,,
si:dkey-11f4.20,-0.824,,,
si:dkey-11f4.7,-4.000,,,
si:dkey-11k2.7,0.330,,,
si:dkey-11m19.5,-1.301,,,
si:dkey-11n14.1,-0.538,,,
si:dkey-11o1.2,-4.000,,,
si:dkey-11o1.3,-4.000,,,
si:dkey-11o1.6,-0.959,,,
si:dkey-11o1.7,-0.620,,,
si:dkey-11o15.10,-4.000,,,
si:dkey-11o15.5,-1.000,,,
si:dkey-11o15.7,-0.469,,,
si:dkey-11o15.8,-1.363,,,
si:dkey-11o18.5,-1.331,,,
si:dkey-11p23.7,-4.000,,,
si:dkey-120c6.5,-0.304,,,
si:dkey-121a11.3,-0.398,,,
si:dkey-121a9.3,0.634,,,
si:dkey-121b10.7,-0.072,,,
si:dkey-121h17.7,-0.814,,,
si:dkey-121j17.5,-4.000,,,
si:dkey-121j17.6,0.283,,,
si:dkey-121n8.7,-0.402,,,
si:dkey-121n8.8,-0.448,,,
si:dkey-122a22.2,0.761,,,
si:dkey-122c11.1,-4.000,,,
si:dkey-122c11.8,-0.933,,,
si:dkey-124l13.1,-0.067,,,
si:dkey-125e8.1,-4.000,,,
si:dkey-125e8.3,-4.000,,,
si:dkey-125e8.4,-4.000,,,
si:dkey-125e8.5,-4.000,,,
si:dkey-125i10.3,1.312,,,
si:dkey-126g1.7,-0.753,,,
si:dkey-126g1.9,-0.591,,,
si:dkey-126h10.1,-1.574,,,
si:dkey-12e7.1,0.542,,,
si:dkey-12e7.4,-0.278,,,
si:dkey-12f6.5,-4.000,,,
si:dkey-12h9.6,-0.387,,,
si:dkey-12j5.1,1.210,,,
si:dkey-12l12.1,1.162,,,
si:dkey-13a21.4,-0.824,,,
si:dkey-13a3.5,-4.000,,,
si:dkey-13e3.1,-2.000,,,
si:dkey-13m1.2,-4.000,,,
si:dkey-13m1.5,-4.000,,,
si:dkey-13n15.11,-0.614,,,
si:dkey-13n15.2,0.154,,,
si:dkey-13p1.3,-4.000,,,
si:dkey-13p1.4,-1.632,,,
si:dkey-145c18.2,-4.000,,,
si:dkey-145c18.3,-4.000,,,
si:dkey-145c18.4,-4.000,,,
si:dkey-145c18.5,-1.097,,,
si:dkey-146c18.2,0.082,,,
si:dkey-146c18.5,-0.787,,,
si:dkey-146m20.13,-4.000,,,
si:dkey-147f3.4,0.969,,,
si:dkey-147f3.8,1.196,,,
si:dkey-148a17.5,-1.301,,,
si:dkey-148a17.6,-0.854,,,
si:dkey-148d16.5,-1.301,,,
si:dkey-148f10.4,0.935,,,
si:dkey-148h10.5,0.667,,,
si:dkey-149i17.11,-4.000,,,
si:dkey-149i17.7,-4.000,,,
si:dkey-149i17.8,-4.000,,,
si:dkey-149i17.9,-4.000,,,
si:dkey-149m13.4,-0.897,,,
si:dkey-149m13.5,0.417,,,
si:dkey-14d8.1,-0.121,,,
si:dkey-14d8.20,-0.319,,,
si:dkey-14d8.21,-0.844,,,
si:dkey-14d8.22,0.342,,,
si:dkey-14d8.6,0.063,,,
si:dkey-14d8.7,-0.077,,,
si:dkey-14k9.3,-0.367,,,
si:dkey-14o1.20,-4.000,,,
si:dkey-14o18.2,-4.000,,,
si:dkey-14o6.1,-1.015,,,
si:dkey-14o6.2,-0.721,,,
si:dkey-14o6.4,-0.745,,,
si:dkey-14o6.8,-0.933,,,
si:dkey-150i13.2,-0.543,,,
si:dkey-150k17.3,-4.000,,,
si:dkey-151g10.3,0.305,,,
si:dkey-151g10.6,3.194,,,
si:dkey-151g22.1,-1.135,,,
si:dkey-151j17.4,-0.824,,,
si:dkey-151m22.8,-4.000,,,
si:dkey-151p11.2,-0.620,,,
si:dkey-152b24.6,-0.543,,,
si:dkey-152b24.7,0.495,,,
si:dkey-152b24.8,-1.301,,,
si:dkey-153k10.9,0.258,,,
si:dkey-154b15.1,0.369,,,
si:dkey-154p10.3,0.091,,,
si:dkey-156j15.1,-0.276,,,
si:dkey-156k2.4,0.084,,,
si:dkey-156k2.7,-1.301,,,
si:dkey-156k2.8,-0.574,,,
si:dkey-156m2.3,-0.685,,,
si:dkey-156n14.3,0.942,,,
si:dkey-156n14.5,0.692,,,
si:dkey-157e10.6,-0.721,,,
si:dkey-157e10.8,-4.000,,,
si:dkey-157g16.6,0.872,,,
si:dkey-157l19.2,1.161,,,
si:dkey-159a18.1,0.909,,,
si:dkey-159f12.2,-0.645,,,
si:dkey-159n16.2,-0.039,,,
si:dkey-159n16.4,-4.000,,,
si:dkey-15b23.3,-4.000,,,
si:dkey-15f23.1,-0.391,,,
si:dkey-15h8.10,0.216,,,
si:dkey-15h8.15,0.337,,,
si:dkey-15h8.16,0.348,,,
si:dkey-15h8.17,-0.504,,,
si:dkey-15j16.3,-0.391,,,
si:dkey-15j16.6,0.040,,,
si:dkey-160o24.3,0.555,,,
si:dkey-161j23.5,0.298,,,
si:dkey-161j23.6,0.396,,,
si:dkey-161j23.7,0.571,,,
si:dkey-161l11.62,-4.000,,,
si:dkey-161l11.67,-4.000,,,
si:dkey-161l11.74,-4.000,,,
si:dkey-161l11.75,-4.000,,,
si:dkey-161l11.76,-4.000,,,
si:dkey-161l11.78,-4.000,,,
si:dkey-161l11.79,-4.000,,,
si:dkey-162b23.4,-0.424,,,
si:dkey-163f12.10,-4.000,,,
si:dkey-163f12.11,-4.000,,,
si:dkey-163f12.6,-0.180,,,
si:dkey-163f14.6,0.661,,,
si:dkey-163m14.10,-1.632,,,
si:dkey-163m14.2,0.621,,,
si:dkey-163m14.4,-4.000,,,
si:dkey-163m14.6,0.255,,,
si:dkey-163m14.7,1.604,,,
si:dkey-164f24.2,1.747,,,
si:dkey-165a24.10,1.062,,,
si:dkey-165a24.9,-4.000,,,
si:dkey-165b20.3,-1.247,,,
si:dkey-165e24.1,0.213,,,
si:dkey-165n16.1,0.929,,,
si:dkey-165o8.1,-0.205,,,
si:dkey-165o8.2,0.254,,,
si:dkey-166k12.1,0.176,,,
si:dkey-167k11.5,-0.424,,,
si:dkey-169i5.4,0.125,,,
si:dkey-16b10.1,-0.145,,,
si:dkey-16b10.2,-0.658,,,
si:dkey-16i5.8,-0.897,,,
si:dkey-16j16.4,0.280,,,
si:dkey-16j24.1,-4.000,,,
si:dkey-16l2.16,1.113,,,
si:dkey-16l2.17,0.149,,,
si:dkey-16l2.20,2.071,,,
si:dkey-16m19.1,0.095,,,
si:dkey-16n15.6,-0.844,,,
si:dkey-16p19.1,-0.778,,,
si:dkey-16p19.5,0.390,,,
si:dkey-16p19.8,-1.523,,,
si:dkey-16p21.7,-0.632,,,
si:dkey-16p21.8,3.034,,,
si:dkey-16p6.1,0.844,,,
si:dkey-16p6.2,-0.504,,,
si:dkey-16p6.4,-0.391,,,
si:dkey-170g13.2,-4.000,,,
si:dkey-170l10.1,0.802,,,
si:dkey-171c9.3,0.248,,,
si:dkey-172h23.2,0.303,,,
si:dkey-172j4.3,0.262,,,
si:dkey-172k15.11,-0.265,,,
si:dkey-172k15.3,-0.071,,,
si:dkey-172k15.4,-0.203,,,
si:dkey-172k15.5,0.062,,,
si:dkey-172k15.6,-0.428,,,
si:dkey-172m14.1,1.326,,,
si:dkey-172m14.2,-4.000,,,
si:dkey-172o10.8,-4.000,,,
si:dkey-172o19.2,-0.921,,,
si:dkey-174i8.1,-1.115,,,
si:dkey-174k12.3,-2.477,,,
si:dkey-174m14.3,-2.000,,,
si:dkey-174n20.1,0.329,,,
si:dkey-175d9.1,-4.000,,,
si:dkey-175d9.2,0.197,,,
si:dkey-175g6.2,-4.000,,,
si:dkey-175m17.6,-0.239,,,
si:dkey-175m17.7,-0.201,,,
si:dkey-176f19.1,-0.380,,,
si:dkey-176f19.4,-0.409,,,
si:dkey-176f19.7,-0.685,,,
si:dkey-177p2.18,-0.692,,,
si:dkey-177p2.6,1.186,,,
si:dkey-178e17.1,-0.490,,,
si:dkey-178e17.3,1.164,,,
si:dkey-178j11.5,-1.000,,,
si:dkey-178k16.1,-0.192,,,
si:dkey-178o16.4,-0.384,,,
si:dkey-179j5.5,-4.000,,,
si:dkey-179k24.1,-4.000,,,
si:dkey-179k24.2,-2.000,,,
si:dkey-179k24.5,-0.350,,,
si:dkey-17e16.15,0.261,,,
si:dkey-17m8.1,0.856,,,
si:dkey-17m8.2,0.157,,,
si:dkey-17o15.2,0.941,,,
si:dkey-180p18.9,0.850,,,
si:dkey-181c13.1,-4.000,,,
si:dkey-181f22.4,-0.986,,,
si:dkey-181m19.11,-4.000,,,
si:dkey-181m19.17,-4.000,,,
si:dkey-181m9.8,0.056,,,
si:dkey-182g1.10,0.010,,,
si:dkey-182g1.2,0.941,,,
si:dkey-182g1.4,-4.000,,,
si:dkey-182g1.6,-2.477,,,
si:dkey-182i3.10,-0.281,,,
si:dkey-182i3.11,-4.000,,,
si:dkey-182i3.8,0.079,,,
si:dkey-182i3.9,-0.664,,,
si:dkey-182o15.5,-4.000,,,
si:dkey-183c2.4,-0.292,,,
si:dkey-183c6.7,-4.000,,,
si:dkey-183c6.8,-0.222,,,
si:dkey-183c6.9,-2.477,,,
si:dkey-183i3.5,3.996,,,
si:dkey-183i3.6,-0.921,,,
si:dkey-183i3.9,-0.909,,,
si:dkey-183j2.10,-1.155,,,
si:dkey-183k8.2,-0.854,,,
si:dkey-183n20.15,-0.350,,,
si:dkey-183p4.10,-4.000,,,
si:dkey-184a18.5,0.778,,,
si:dkey-184p18.2,1.135,,,
si:dkey-184p9.7,1.092,,,
si:dkey-185e18.7,0.621,,,
si:dkey-185m8.2,-1.247,,,
si:dkey-185p13.1,-0.424,,,
si:dkey-187a12.4,-0.518,,,
si:dkey-187e18.1,1.000,,,
si:dkey-187i8.2,-1.523,,,
si:dkey-187j14.4,0.124,,,
si:dkey-187j14.6,-0.658,,,
si:dkey-187j14.7,-4.000,,,
si:dkey-187j14.8,-4.000,,,
si:dkey-187k19.2,-0.416,,,
si:dkey-188g12.1,0.229,,,
si:dkey-188h10.3,-0.824,,,
si:dkey-188i13.10,0.188,,,
si:dkey-188i13.11,1.494,,,
si:dkey-188i13.6,0.582,,,
si:dkey-188i13.8,-0.018,,,
si:dkey-188i13.9,-0.626,,,
si:dkey-188k17.2,-1.523,,,
si:dkey-189g17.2,-1.778,,,
si:dkey-189h5.6,0.507,,,
si:dkey-18a10.3,-4.000,,,
si:dkey-18j18.3,-0.229,,,
si:dkey-18p12.4,0.064,,,
si:dkey-190g11.3,-0.737,,,
si:dkey-190j3.2,-0.638,,,
si:dkey-190j3.3,-0.596,,,
si:dkey-190j3.4,0.373,,,
si:dkey-190j3.6,-0.110,,,
si:dkey-190l8.2,0.348,,,
si:dkey-191c17.2,-4.000,,,
si:dkey-191g9.5,-0.340,,,
si:dkey-191g9.7,0.096,,,
si:dkey-191j3.1,-1.115,,,
si:dkey-191j3.2,-0.706,,,
si:dkey-192d15.1,-4.000,,,
si:dkey-192d15.2,0.210,,,
si:dkey-192d15.3,-4.000,,,
si:dkey-192g7.3,0.099,,,
si:dkey-192k22.2,-1.135,,,
si:dkey-192l18.9,0.027,,,
si:dkey-192p21.6,-4.000,,,
si:dkey-193b15.5,-0.721,,,
si:dkey-193b15.8,-1.632,,,
si:dkey-193c22.1,0.579,,,
si:dkey-193c22.2,0.381,,,
si:dkey-193i10.1,-0.394,,,
si:dkey-193i10.4,-0.192,,,
si:dkey-193n17.9,-4.000,,,
si:dkey-193p11.2,1.506,,,
si:dkey-194e6.1,-0.770,,,
si:dkey-194e6.2,-4.000,,,
si:dkey-194g4.1,0.307,,,
si:dkey-195m11.11,-1.363,,,
si:dkey-195m11.8,0.649,,,
si:dkey-196h17.9,-1.699,,,
si:dkey-196j8.2,-1.875,,,
si:dkey-196n19.2,-0.486,,,
si:dkey-196n19.8,-0.543,,,
si:dkey-197c15.6,0.196,,,
si:dkey-197i20.6,-0.093,,,
si:dkey-197j19.5,-0.334,,,
si:dkey-197j19.6,-2.477,,,
si:dkey-199f5.3,-1.632,,,
si:dkey-199f5.6,-1.247,,,
si:dkey-199f5.7,-4.000,,,
si:dkey-199f5.8,1.450,,,
si:dkey-199k11.6,-1.331,,,
si:dkey-199m13.4,0.198,,,
si:dkey-199m13.5,-0.254,,,
si:dkey-199m13.7,0.418,,,
si:dkey-19a16.1,-0.886,,,
si:dkey-19a16.11,-4.000,,,
si:dkey-19a16.12,-4.000,,,
si:dkey-19a16.13,-1.135,,,
si:dkey-19a16.16,-4.000,,,
si:dkey-19a16.2,0.123,,,
si:dkey-19a16.4,-0.875,,,
si:dkey-19a16.5,-0.645,,,
si:dkey-19a16.7,0.298,,,
si:dkey-19b23.10,-1.632,,,
si:dkey-19b23.11,-4.000,,,
si:dkey-19b23.12,2.242,,,
si:dkey-19b23.13,-0.028,,,
si:dkey-19b23.14,-0.638,,,
si:dkey-19b23.7,-0.569,,,
si:dkey-19b23.8,1.314,,,
si:dkey-19c16.12,-0.770,,,
si:dkey-19e4.5,1.098,,,
si:dkey-19f4.2,-0.875,,,
si:dkey-19h16.8,-4.000,,,
si:dkey-1b17.1,0.547,,,
si:dkey-1b17.2,-0.060,,,
si:dkey-1b17.5,0.158,,,
si:dkey-1b17.6,0.131,,,
si:dkey-1b17.8,-0.123,,,
si:dkey-1b17.9,-0.161,,,
si:dkey-1c11.1,-1.398,,,
si:dkey-1c7.1,-4.000,,,
si:dkey-1c7.2,-4.000,,,
si:dkey-1c7.3,-4.000,,,
si:dkey-1d7.3,-0.180,,,
si:dkey-1h24.2,0.390,,,
si:dkey-1h24.6,-4.000,,,
si:dkey-1h4.4,-0.685,,,
si:dkey-1h6.8,-1.436,,,
si:dkey-1j5.4,-0.645,,,
si:dkey-1k23.3,-4.000,,,
si:dkey-1m11.5,-1.363,,,
si:dkey-1m11.6,-4.000,,,
si:dkey-200l5.4,-0.384,,,
si:dkey-201c13.2,-0.959,,,
si:dkey-201g16.1,-0.645,,,
si:dkey-201i2.4,-0.398,,,
si:dkey-201i24.3,-4.000,,,
si:dkey-201i6.8,-4.000,,,
si:dkey-201k7.1,-4.000,,,
si:dkey-201l21.2,-4.000,,,
si:dkey-201l21.4,-4.000,,,
si:dkey-202b22.5,-0.579,,,
si:dkey-202b22.6,-0.499,,,
si:dkey-202c14.3,-1.198,,,
si:dkey-202e17.1,0.330,,,
si:dkey-202e22.2,-0.325,,,
si:dkey-202g17.3,-2.000,,,
si:dkey-202l22.6,0.711,,,
si:dkey-203a12.2,-4.000,,,
si:dkey-203a12.4,-4.000,,,
si:dkey-203a12.5,-4.000,,,
si:dkey-203a12.7,-4.000,,,
si:dkey-203a12.9,1.043,,,
si:dkey-204a24.11,-4.000,,,
si:dkey-204f11.13,-4.000,,,
si:dkey-204f11.3,-4.000,,,
si:dkey-204f11.51,-4.000,,,
si:dkey-204f11.64,0.861,,,
si:dkey-204l11.1,-1.477,,,
si:dkey-205h13.1,-0.638,,,
si:dkey-205h13.2,1.989,,,
si:dkey-205h23.2,-1.115,,,
si:dkey-205i10.1,-0.229,,,
si:dkey-205i10.2,-0.602,,,
si:dkey-205o12.1,-2.477,,,
si:dkey-206d17.12,1.628,,,
si:dkey-206d17.15,-0.834,,,
si:dkey-206d17.16,-4.000,,,
si:dkey-206f10.1,-0.721,,,
si:dkey-206p8.1,-0.257,,,
si:dkey-207b20.2,-0.088,,,
si:dkey-207l24.2,-2.477,,,
si:dkey-207m2.4,-0.145,,,
si:dkey-208b23.5,-1.778,,,
si:dkey-208c12.2,0.209,,,
si:dkey-208k22.6,-0.651,,,
si:dkey-208k4.2,-2.000,,,
si:dkey-208k4.3,-0.172,,,
si:dkey-208m12.2,0.629,,,
si:dkey-208m12.3,-4.000,,,
si:dkey-20d21.12,-0.626,,,
si:dkey-20i10.7,0.085,,,
si:dkey-20i20.10,-0.270,,,
si:dkey-20i20.11,-0.187,,,
si:dkey-20i20.15,0.098,,,
si:dkey-20i20.2,0.740,,,
si:dkey-20i20.3,0.159,,,
si:dkey-20i20.4,-0.102,,,
si:dkey-20i20.7,0.283,,,
si:dkey-20i20.8,0.125,,,
si:dkey-20i20.9,-0.178,,,
si:dkey-210j14.3,-1.574,,,
si:dkey-210j14.4,0.233,,,
si:dkey-210j14.5,0.323,,,
si:dkey-211f22.5,0.638,,,
si:dkey-211g8.1,-4.000,,,
si:dkey-211g8.4,-0.591,,,
si:dkey-211g8.5,-4.000,,,
si:dkey-211g8.6,-1.155,,,
si:dkey-211g8.7,-4.000,,,
si:dkey-211g8.8,-2.000,,,
si:dkey-211i20.2,-0.897,,,
si:dkey-211i20.4,-4.000,,,
si:dkey-211i20.5,-0.986,,,
si:dkey-215k6.1,-0.721,,,
si:dkey-216e24.3,-4.000,,,
si:dkey-216e24.9,-4.000,,,
si:dkey-217d24.6,0.711,,,
si:dkey-217f16.1,-1.222,,,
si:dkey-217f16.5,-1.000,,,
si:dkey-217f16.6,-0.244,,,
si:dkey-217g21.3,-0.242,,,
si:dkey-217l24.1,0.004,,,
si:dkey-217m5.8,-1.436,,,
si:dkey-218h11.6,-4.000,,,
si:dkey-219c10.4,-4.000,,,
si:dkey-219c3.2,0.770,,,
si:dkey-219e20.2,-4.000,,,
si:dkey-219e21.2,-0.796,,,
si:dkey-219e21.4,1.134,,,
si:dkey-21a6.5,-0.391,,,
si:dkey-21c1.1,0.328,,,
si:dkey-21c1.4,-0.086,,,
si:dkey-21c1.8,-0.402,,,
si:dkey-21c19.3,0.749,,,
si:dkey-21e13.3,-0.714,,,
si:dkey-21e2.10,-4.000,,,
si:dkey-21e2.11,-4.000,,,
si:dkey-21e2.12,-4.000,,,
si:dkey-21e2.13,-0.875,,,
si:dkey-21e2.14,-4.000,,,
si:dkey-21e2.15,-0.875,,,
si:dkey-21e2.16,0.141,,,
si:dkey-21e2.3,-4.000,,,
si:dkey-21e2.7,-4.000,,,
si:dkey-21e2.8,0.788,,,
si:dkey-21e5.1,-1.000,,,
si:dkey-21h14.10,-4.000,,,
si:dkey-21h14.12,-2.477,,,
si:dkey-21h14.15,-4.000,,,
si:dkey-21h14.3,-1.699,,,
si:dkey-21h14.8,-4.000,,,
si:dkey-21h14.9,-4.000,,,
si:dkey-21o19.2,-0.824,,,
si:dkey-21o22.2,-1.097,,,
si:dkey-21p1.3,-2.000,,,
si:dkey-220a11.5,-1.097,,,
si:dkey-220f10.4,-0.986,,,
si:dkey-220k22.1,1.525,,,
si:dkey-220k22.3,-0.473,,,
si:dkey-220o21.3,-4.000,,,
si:dkey-220o21.4,-4.000,,,
si:dkey-220o5.5,-0.897,,,
si:dkey-221h15.4,-4.000,,,
si:dkey-221j11.3,0.748,,,
si:dkey-221l4.10,0.480,,,
si:dkey-221l4.11,-0.614,,,
si:dkey-222b8.4,-0.313,,,
si:dkey-222f2.1,1.414,,,
si:dkey-222f2.7,-4.000,,,
si:dkey-222f8.3,1.766,,,
si:dkey-222h21.1,-1.875,,,
si:dkey-222h21.10,-1.273,,,
si:dkey-222h21.11,-1.198,,,
si:dkey-222h21.12,-4.000,,,
si:dkey-222h21.2,0.914,,,
si:dkey-222h21.3,-1.363,,,
si:dkey-222h21.4,-2.477,,,
si:dkey-222h21.5,-0.796,,,
si:dkey-222h21.6,-2.477,,,
si:dkey-222h21.7,-4.000,,,
si:dkey-222h21.8,-2.176,,,
si:dkey-222h21.9,-4.000,,,
si:dkey-222n6.2,1.776,,,
si:dkey-222p3.1,-4.000,,,
si:dkey-223d7.6,-4.000,,,
si:dkey-223p19.1,-0.886,,,
si:dkey-223p19.2,-4.000,,,
si:dkey-224b4.5,-4.000,,,
si:dkey-224e22.2,-0.174,,,
si:dkey-225f23.4,-0.056,,,
si:dkey-225f23.5,-4.000,,,
si:dkey-225f5.4,1.128,,,
si:dkey-225f5.5,0.816,,,
si:dkey-225k4.1,0.280,,,
si:dkey-225n22.4,0.302,,,
si:dkey-226l10.6,0.305,,,
si:dkey-226m8.10,-0.247,,,
si:dkey-226n24.1,-4.000,,,
si:dkey-228a15.1,-0.059,,,
si:dkey-228b2.6,-4.000,,,
si:dkey-228d14.5,0.772,,,
si:dkey-228l14.1,-4.000,,,
si:dkey-229b18.3,0.949,,,
si:dkey-229d11.3,-4.000,,,
si:dkey-229d11.5,-2.477,,,
si:dkey-229e3.2,0.911,,,
si:dkey-22a18.2,0.194,,,
si:dkey-22f5.9,-4.000,,,
si:dkey-22h13.1,-1.699,,,
si:dkey-22h13.2,-0.316,,,
si:dkey-22h13.3,-0.523,,,
si:dkey-22h13.5,-0.737,,,
si:dkey-22h13.6,-4.000,,,
si:dkey-22i16.10,-4.000,,,
si:dkey-22i16.7,-0.548,,,
si:dkey-22i16.9,-1.574,,,
si:dkey-22l1.1,-1.363,,,
si:dkey-22l11.6,-1.115,,,
si:dkey-22n8.3,0.376,,,
si:dkey-22o12.2,0.790,,,
si:dkey-22o22.2,0.237,,,
si:dkey-22p6.2,-4.000,,,
si:dkey-230i18.2,-4.000,,,
si:dkey-230p4.1,0.728,,,
si:dkey-231j24.3,-2.176,,,
si:dkey-233e3.2,-0.117,,,
si:dkey-233e3.3,0.200,,,
si:dkey-234d14.2,-4.000,,,
si:dkey-234h16.7,0.063,,,
si:dkey-234i14.12,-4.000,,,
si:dkey-234i14.13,-4.000,,,
si:dkey-234i14.14,-4.000,,,
si:dkey-234i14.15,-4.000,,,
si:dkey-234i14.2,-0.420,,,
si:dkey-234i14.3,-0.585,,,
si:dkey-234i14.6,-0.805,,,
si:dkey-234i14.9,-4.000,,,
si:dkey-234l24.1,-4.000,,,
si:dkey-235d18.5,0.635,,,
si:dkey-235d18.6,0.554,,,
si:dkey-236e20.3,-2.176,,,
si:dkey-237g15.2,-0.420,,,
si:dkey-237h12.3,-0.909,,,
si:dkey-237i9.8,-1.115,,,
si:dkey-237j10.2,-2.477,,,
si:dkey-237j11.3,-4.000,,,
si:dkey-237m9.1,-0.409,,,
si:dkey-237m9.2,-0.428,,,
si:dkey-238c7.16,1.289,,,
si:dkey-238d18.10,-0.909,,,
si:dkey-238d18.12,-4.000,,,
si:dkey-238d18.13,-4.000,,,
si:dkey-238d18.15,-4.000,,,
si:dkey-238d18.3,-4.000,,,
si:dkey-238d18.4,-0.844,,,
si:dkey-238d18.5,-1.699,,,
si:dkey-238d18.6,-4.000,,,
si:dkey-238d18.7,-1.778,,,
si:dkey-238d18.8,-4.000,,,
si:dkey-238d18.9,-4.000,,,
si:dkey-238f9.1,-0.518,,,
si:dkey-238i5.2,0.417,,,
si:dkey-238i5.3,0.277,,,
si:dkey-238j22.1,-1.046,,,
si:dkey-238k10.1,-0.247,,,
si:dkey-238k10.2,-0.632,,,
si:dkey-238k10.3,-0.003,,,
si:dkey-238m4.3,0.057,,,
si:dkey-238m4.4,-4.000,,,
si:dkey-238n5.3,-4.000,,,
si:dkey-238o13.4,-0.307,,,
si:dkey-238o14.1,-0.651,,,
si:dkey-238o14.3,-2.000,,,
si:dkey-238o14.7,-0.909,,,
si:dkey-239b22.1,-1.875,,,
si:dkey-239b22.2,-0.714,,,
si:dkey-239h2.3,0.491,,,
si:dkey-239i20.2,0.646,,,
si:dkey-239i20.4,0.017,,,
si:dkey-239j18.2,-4.000,,,
si:dkey-239j18.3,-0.347,,,
si:dkey-239n17.6,-0.638,,,
si:dkey-23a13.1,0.338,,,
si:dkey-23a13.11,-1.062,,,
si:dkey-23a13.12,-4.000,,,
si:dkey-23a13.14,-4.000,,,
si:dkey-23a13.17,-0.203,,,
si:dkey-23a13.2,-4.000,,,
si:dkey-23a13.22,-0.538,,,
si:dkey-23a13.9,-0.778,,,
si:dkey-23a23.1,-1.574,,,
si:dkey-23a23.2,0.210,,,
si:dkey-23a23.3,0.004,,,
si:dkey-23c22.5,-0.921,,,
si:dkey-23c22.7,-4.000,,,
si:dkey-23f9.11,-4.000,,,
si:dkey-23f9.12,-4.000,,,
si:dkey-23f9.13,-4.000,,,
si:dkey-23f9.4,0.648,,,
si:dkey-23f9.6,-4.000,,,
si:dkey-23f9.7,-4.000,,,
si:dkey-23f9.8,-4.000,,,
si:dkey-23f9.9,-4.000,,,
si:dkey-23i12.5,0.921,,,
si:dkey-23i12.7,1.669,,,
si:dkey-23i12.9,-4.000,,,
si:dkey-23k10.2,-1.273,,,
si:dkey-23k10.3,-4.000,,,
si:dkey-23k10.5,-1.632,,,
si:dkey-23n7.10,0.563,,,
si:dkey-23o4.6,-0.805,,,
si:dkey-240e12.6,-0.394,,,
si:dkey-240h12.3,0.754,,,
si:dkey-240h12.4,1.088,,,
si:dkey-240n22.1,-0.456,,,
si:dkey-240n22.3,-0.402,,,
si:dkey-240n22.6,0.264,,,
si:dkey-240n22.8,-0.196,,,
si:dkey-241l7.2,-4.000,,,
si:dkey-241l7.3,-4.000,,,
si:dkey-241l7.4,-4.000,,,
si:dkey-241l7.5,-4.000,,,
si:dkey-241l7.6,-4.000,,,
si:dkey-242g16.2,1.530,,,
si:dkey-242h9.3,0.687,,,
si:dkey-242h9.5,-1.301,,,
si:dkey-243i1.1,0.332,,,
si:dkey-243k1.3,-4.000,,,
si:dkey-244a7.1,-0.139,,,
si:dkey-245f22.3,-4.000,,,
si:dkey-245n4.2,-0.986,,,
si:dkey-245p14.4,-4.000,,,
si:dkey-246e1.3,-4.000,,,
si:dkey-246e3.4,-1.699,,,
si:dkey-246g23.2,0.646,,,
si:dkey-246g23.4,-4.000,,,
si:dkey-246i14.3,0.834,,,
si:dkey-246j6.1,-0.239,,,
si:dkey-246j6.3,-0.316,,,
si:dkey-246j7.1,0.381,,,
si:dkey-247i3.1,-1.046,,,
si:dkey-247i3.5,-0.108,,,
si:dkey-247i3.6,-0.513,,,
si:dkey-247k7.2,1.134,,,
si:dkey-247m21.3,-1.222,,,
si:dkey-248e17.5,-4.000,,,
si:dkey-248f6.3,-1.523,,,
si:dkey-248g15.3,3.558,,,
si:dkey-248g21.1,0.620,,,
si:dkey-249d8.1,-0.714,,,
si:dkey-249p7.4,-4.000,,,
si:dkey-24c2.7,-4.000,,,
si:dkey-24c2.9,-1.574,,,
si:dkey-24f15.2,-1.523,,,
si:dkey-24h22.5,-1.331,,,
si:dkey-24i24.3,-0.456,,,
si:dkey-24l11.2,0.933,,,
si:dkey-24p1.1,-4.000,,,
si:dkey-24p1.6,0.513,,,
si:dkey-24p1.7,-4.000,,,
si:dkey-250d21.1,0.791,,,
si:dkey-250k10.1,-1.135,,,
si:dkey-250k10.4,-1.778,,,
si:dkey-250k15.10,-4.000,,,
si:dkey-250k15.4,-1.247,,,
si:dkey-250k15.7,-1.778,,,
si:dkey-250k15.9,-4.000,,,
si:dkey-251i10.1,0.939,,,
si:dkey-251i10.2,0.551,,,
si:dkey-253d23.11,0.067,,,
si:dkey-253d23.2,-0.189,,,
si:dkey-253d23.3,0.051,,,
si:dkey-253d23.4,0.799,,,
si:dkey-253d23.5,-0.658,,,
si:dkey-253d23.8,-0.509,,,
si:dkey-253d23.9,-0.215,,,
si:dkey-253i9.4,0.784,,,
si:dkey-254e13.6,-0.761,,,
si:dkey-256e7.5,-0.504,,,
si:dkey-256e7.8,-2.000,,,
si:dkey-256h2.1,0.027,,,
si:dkey-256i11.2,-0.257,,,
si:dkey-256i11.3,-4.000,,,
si:dkey-256i11.6,-2.176,,,
si:dkey-258f14.2,0.260,,,
si:dkey-258f14.3,0.902,,,
si:dkey-258f14.7,0.093,,,
si:dkey-259j3.5,0.475,,,
si:dkey-25e12.3,1.004,,,
si:dkey-25g12.4,-1.222,,,
si:dkey-25i10.1,-4.000,,,
si:dkey-25o1.7,-4.000,,,
